"Design a formally verified optimizing compiler pass (in the style of CompCert) for instruction scheduling, and specify what semantic-preservation theorem it must satisfy.",10
"Design a dependent-type-checking algorithm with bidirectional type inference and prove its decidability given a normalizing type theory.",10
"Design a write-ahead logging scheme for a key-value store that supports group commit to amortize fsync latency across concurrent transactions.",7
"Explain how a hash join operator spills to disk when the build side exceeds memory, and design a grace-hash-join partitioning scheme.",7
"Design a bitmap index for a column store supporting fast AND/OR queries over low-cardinality columns.",7
"Explain how a database's buffer pool eviction policy (e.g. LRU-K) reduces sequential-scan pollution compared to plain LRU.",7
"Design a schema-migration system for a live production database that avoids long-held locks on large tables.",7
"Explain how a covering index eliminates the need for a table-lookup step in a query plan, and design one for a common range-query pattern.",7
"Design a connection-pooling and statement-caching layer for a database driver that minimizes per-query parsing overhead under high concurrency.",7
"Explain how a columnar storage format's run-length and dictionary encoding interact with predicate pushdown for filter evaluation.",7
"Design a distributed two-phase commit coordinator that recovers correctly from a coordinator crash using a persistent decision log.",8
"Explain how MVCC garbage collection (vacuuming) determines which old row versions are safe to reclaim in the presence of long-running transactions.",8
"Design a hash-partitioned distributed join algorithm that minimizes network shuffle for a star-schema query pattern.",8
"Design an adaptive query execution engine that re-optimizes a query plan mid-execution based on observed cardinality versus estimated cardinality.",8
"Explain how a log-structured merge tree's bloom filters reduce read amplification, and derive the optimal bits-per-key given a target false-positive rate.",8
"Design a change-data-capture pipeline that reads a database's write-ahead log to produce an ordered, exactly-once event stream for downstream consumers.",8
"Design a distributed deadlock-detection algorithm for a database using a wait-for graph, and analyze its message complexity across shards.",8
"Design a formally specified serializability checker that validates a transaction history against strict serializability using a dependency-graph acyclicity proof.",9
"Design a crash-consistent, copy-on-write LSM-tree variant that supports point-in-time snapshots without pausing writes.",9
"Design a database's optimistic concurrency control protocol with validation-phase certification, and prove it prevents all write-skew anomalies under serializable isolation.",9
"Design a lock-free ring buffer for a single-producer single-consumer scenario and prove it satisfies linearizability without any atomic read-modify-write instructions.",7
"Implement a spinlock with exponential backoff and explain why it reduces cache-line contention versus a naive test-and-set spinlock.",7
"Explain how memory-mapped I/O interacts with the page cache to avoid redundant copies during a large file read.",7
"Design a thread pool implementation with work-stealing deques and explain how it avoids the head-of-line contention of a single shared queue.",7
"Explain how a copy-on-write fork() implementation defers page duplication, and analyze the overhead of the resulting page-fault handling.",7
"Design a priority-inheritance protocol for a real-time operating system's mutex implementation to bound priority-inversion duration.",7
"Explain how the Linux kernel's epoll implementation avoids the O(n) scanning cost of select()/poll() for large numbers of file descriptors.",7
"Design a hierarchical timer wheel data structure for an OS scheduler supporting O(1) amortized timer insertion and expiration.",7
"Design a NUMA-aware slab allocator and analyze how per-node free lists reduce remote-memory-access latency under high allocation churn.",8
"Explain how a seqlock allows lock-free readers to coexist with a writer, and identify why it's unsuitable for protecting pointer-containing data structures.",8
"Design a copy-on-write page-table sharing scheme for containerized workloads and analyze its TLB-shootdown overhead on fork-heavy workloads.",8
"Design a real-time earliest-deadline-first scheduler and derive the schedulability test (utilization bound) it must satisfy.",8
"Explain how transactional memory (HTM) detects conflicting memory accesses using cache-coherence snooping, and design a software fallback path for aborted transactions.",8
"Design a lock-free hazard-pointer-based memory reclamation scheme and explain how it prevents use-after-free without stopping all threads.",8
"Explain how io_uring's submission/completion ring buffers reduce syscall overhead versus traditional blocking I/O, and analyze its memory-ordering requirements.",8
"Design a formally verified spinlock implementation and prove deadlock-freedom under the sequential consistency memory model.",9
"Design a scalable MCS-style queue lock and prove it achieves O(1) remote memory references per lock acquisition regardless of contention.",9
"Design a portfolio optimization system incorporating a Black-Litterman model to blend market equilibrium returns with subjective investor views.",7
"Derive the put-call parity relationship for European options and explain how violations create risk-free arbitrage opportunities.",7
"Design a delta-hedging simulation for an options market maker and derive the hedging error's dependence on rehedging frequency.",7
"Derive the duration and convexity of a fixed-coupon bond and explain how they approximate price sensitivity to yield changes.",7
"Design a pairs-trading strategy backtester incorporating transaction costs and slippage, and explain how to avoid look-ahead bias in the simulation.",7
"Derive the Sharpe ratio's statistical properties and explain why naive maximization overfits to backtested noise without a deflated-Sharpe correction.",7
"Design a factor-based risk model (e.g. Barra-style) decomposing portfolio variance into systematic and idiosyncratic components.",7
"Derive the forward rate agreement pricing formula from the no-arbitrage relationship between spot and forward interest rates.",7
"Design a stochastic control formulation for optimal trade execution (Almgren-Chriss) balancing market impact against timing risk, and derive the optimal trading trajectory.",8
"Derive the local volatility surface from market option prices using Dupire's formula, and explain its relationship to the implied volatility smile.",8
"Design a copula-based dependence model for a multi-asset credit portfolio and explain its role in and limitations for CDO tranche pricing.",8
"Derive the Vasicek short-rate model's bond pricing formula and explain the mean-reversion parameter's effect on the yield curve's shape.",8
"Design a risk-parity portfolio construction algorithm and derive the fixed-point iteration used to equalize marginal risk contributions.",8
"Derive the Greeks (delta, gamma, vega, theta) for a European call option from the Black-Scholes formula and explain their use in a hedging book.",8
"Design a jump-diffusion (Merton) model for option pricing and derive its characteristic function incorporating the jump-intensity parameter.",8
"Prove the existence of a unique equivalent martingale measure in a complete market model, and connect it to the second fundamental theorem of asset pricing.",9
"Design an optimal market-making model incorporating adverse selection costs from informed order flow, and derive the resulting bid-ask spread decomposition.",9
"Derive the exact solution to the Heath-Jarrow-Morton no-arbitrage drift condition for forward rate dynamics under a given volatility structure.",9
"Design a globally-orderable, causally-consistent multi-datacenter storage system and prove it cannot simultaneously achieve real-time linearizability without unbounded latency, using an impossibility argument.",10
"Derive the exact expected generalization error of kernel ridge regression in the high-dimensional proportional asymptotic regime, connecting it to random matrix theory.",10
"Design a fully formally verified TCP/IP stack's congestion-control module and specify the stability proof it must satisfy under adversarial packet loss.",10
"Prove the PCP theorem's role in establishing hardness-of-approximation for MAX-3SAT, sketching the gap-amplification construction.",10
"Design a post-quantum secure multi-party computation protocol combining lattice-based commitments with garbled circuits, and prove its security against a quantum adversary.",10
"Prove tight lower and upper bounds on the communication complexity of the set-disjointness problem, and use it to derive a streaming lower bound for distinct-element estimation.",10
"Design a formally verified distributed consensus protocol tolerant to both crash and Byzantine faults simultaneously under a mixed-fault model, with a machine-checked safety proof.",10
"Derive the exact convergence rate of natural gradient descent on an overparameterized neural network and connect it to the Fisher information matrix's conditioning.",10
