"Explain how a particle filter implements Monte Carlo localization for a mobile robot, and identify the particle-depletion failure mode that occurs with an overconfident sensor model.",7
"Design a legged robot's whole-body control framework that prioritizes a hierarchy of tasks (balance, contact forces, end-effector tracking) using null-space projection.",7
"Explain how visual-inertial odometry fuses camera feature tracks with IMU preintegration to estimate a drone's pose, and identify why naive integration of raw IMU measurements would be computationally wasteful during optimization.",7
"Design a robot's admittance-control scheme for safe physical human-robot interaction and derive the impedance parameters that bound peak contact force during an unexpected collision.",7
"Design a loop-closure detection module for a visual SLAM system using a bag-of-visual-words place-recognition approach, and explain how it avoids false-positive loop closures in visually repetitive environments.",8
"Explain how a factor-graph-based SLAM backend jointly optimizes robot poses and landmark positions, and derive why the resulting optimization problem's sparsity pattern makes it tractable at scale.",8
"Design a nonlinear model predictive controller for an underactuated bipedal robot's walking gait and explain how it incorporates the zero-moment-point stability constraint.",8
"Explain how a robotic grasp-planning algorithm evaluates candidate grasps using a force-closure metric, and identify why force-closure alone doesn't guarantee a robust grasp under real sensor and actuator noise.",8
"Design a distributed multi-robot task-allocation algorithm that remains near-optimal under communication-range constraints between robots, and derive its approximation guarantee.",8
"Explain how a robot's tactile-sensing-based slip-detection algorithm distinguishes true object slip from sensor noise, and design a control response that adjusts grip force accordingly.",8
"Design a trajectory-optimization formulation for a robotic arm that must avoid both static obstacles and a dynamically moving human collaborator, and explain the role of control-barrier functions in the safety guarantee.",8
"Prove the stability of a specific sliding-mode control law for a robotic system with bounded matched uncertainty, using a Lyapunov-function argument.",9
"Design a pose-graph SLAM backend's robust optimization strategy that automatically down-weights outlier loop-closure constraints without a hand-tuned threshold, and explain the underlying M-estimator theory.",9
"Design a differential-game-theoretic formulation for a multi-robot pursuit-evasion problem and derive the resulting Hamilton-Jacobi-Isaacs equation characterizing the optimal strategies.",9
"Prove a formal safety guarantee (forward invariance) for a robot's control-barrier-function-based safety filter under bounded disturbances, using a comparison-lemma argument.",9
"Design a full-body contact-implicit trajectory-optimization formulation for a legged robot that jointly optimizes contact timing and motion, and derive why this makes the resulting optimization problem non-smooth.",10
"Formalize and prove the completeness and asymptotic-optimality properties of a specific sampling-based motion planner under a general configuration-space topology, including a non-Euclidean manifold case.",10
"Design a physically-based rendering pipeline's bidirectional path-tracing algorithm and explain how multiple-importance sampling reduces variance when combining light-path and eye-path sampling strategies.",7
"Explain how a neural radiance field represents a scene as a continuous volumetric function, and derive the volume-rendering integral used to synthesize a novel view from a set of ray samples.",7
"Design a structure-from-motion pipeline's bundle-adjustment step and explain why its sparsity structure (from the camera-point visibility graph) makes large-scale reconstruction tractable.",7
"Explain how a differentiable rendering pipeline backpropagates a photometric loss through the rasterization step despite rasterization's inherent non-differentiability at triangle edges.",7
"Design a real-time global-illumination approximation (e.g. screen-space ambient occlusion or voxel cone tracing) and analyze its accuracy trade-off versus full path tracing.",7
"Explain how a 3D Gaussian splatting representation renders novel views via alpha-blended rasterization of anisotropic Gaussians, and identify why this achieves faster rendering than volumetric ray marching.",7
"Design a multi-view stereo depth-estimation pipeline's cost-volume construction and explain how plane-sweep aggregation resolves depth ambiguity in textureless regions.",7
"Explain how a physically based BRDF model (e.g. Cook-Torrance microfacet model) captures specular highlights, and derive the Fresnel and geometry terms' role in energy conservation.",7
"Design a real-time SLAM-integrated dense 3D reconstruction pipeline that fuses depth-camera measurements into a truncated signed-distance-function volume, and explain how it handles moving objects in the scene.",8
"Explain how a neural radiance field's hierarchical volume-sampling strategy (coarse-to-fine) reduces the number of network evaluations needed per ray without missing high-frequency scene detail.",8
"Design a differentiable physically-based inverse-rendering pipeline that jointly estimates scene geometry, material properties, and lighting from a set of photographs.",8
"Explain how a real-time ray-tracing denoiser uses a spatiotemporal filter guided by auxiliary buffers (normals, albedo) to reduce Monte Carlo noise from a low sample count.",8
"Design a dynamic scene neural radiance field that models time-varying geometry, and explain how it disentangles camera motion from scene motion given only monocular video.",8
"Explain how a subsurface-scattering rendering model (e.g. the diffusion dipole approximation) simulates light transport inside translucent materials, and identify where the diffusion approximation breaks down.",8
"Design a mesh-simplification algorithm using quadric error metrics and prove why the resulting edge-collapse ordering minimizes a bound on the geometric approximation error.",8
"Prove a bound on the variance-reduction achieved by a specific multiple-importance-sampling weighting heuristic (e.g. the balance heuristic) relative to single-strategy sampling in a Monte Carlo renderer.",9
"Design a neural implicit surface-reconstruction method that jointly optimizes a signed-distance function and a radiance field, and explain why this joint formulation improves geometric accuracy over a pure NeRF-style density field.",9
"Design a differentiable rasterization pipeline's soft-rasterization approximation and derive how its temperature parameter trades off gradient quality against rendering accuracy.",9
"Design a formally analyzed light-transport simulation algorithm (e.g. Metropolis light transport) and prove its stationary distribution correctly samples the space of light paths weighted by their contribution.",10
"Design a real-time, unbounded, large-scale neural-radiance-field rendering system with a formally characterized level-of-detail scheme that provably bounds rendering error as a function of a fixed computational budget.",10
"Explain how denotational semantics models a while-loop's meaning as the least fixed point of a continuous function on a domain of program states, and describe why continuity (not just monotonicity) is required for the fixed point to be well-behaved.",7
"Design a domain-theoretic model for a simple functional language with recursion and explain how a complete partial order captures the notion of partial/non-terminating computation.",7
"Explain how a categorical semantics interprets a simply typed lambda calculus in a Cartesian closed category, and identify what categorical structure corresponds to function types.",7
"Design an operational semantics for a language with exceptions and explain how it must be proven equivalent to a corresponding denotational semantics via an adequacy theorem.",7
"Explain how a powerdomain construction models nondeterministic choice in a denotational semantics, and describe the difference between the Hoare, Smyth, and Plotkin powerdomain orderings.",7
"Design a big-step operational semantics for a language with first-class continuations and explain how it differs structurally from a small-step semantics for the same language.",7
"Explain how game semantics models a program as a strategy in a two-player game between the program and its environment, and describe what compositionality means in this framework.",7
"Design a denotational model for a probabilistic programming language using a monad over probability distributions, and explain what algebraic laws the monad must satisfy for the semantics to be compositional.",8
"Explain how a topos-theoretic semantics for intuitionistic logic connects to the denotational semantics of a dependently typed language, and describe the role of a subobject classifier.",8
"Design a step-indexed logical-relations model for proving type soundness of a language with general recursive types, and explain why step-indexing is necessary to avoid a circularity in the definition.",8
"Explain how a linear-logic-based semantics captures resource-sensitive computation, and describe the categorical structure (a symmetric monoidal closed category) that models it.",8
"Design a coalgebraic semantics for a language with infinite data structures (streams) and explain how bisimulation serves as the natural notion of program equivalence in this setting.",8
"Explain how an effect-handler's denotational semantics is modeled using free monads over a signature of operations, and describe how handler composition corresponds to a monad-morphism.",8
"Design a possible-worlds semantics for a language with mutable higher-order state and explain why naive Kripke-style worlds are insufficient without a notion of world extension.",8
"Prove full abstraction for a specific game-semantic model of a sequential functional language, and explain what full abstraction guarantees about the relationship between operational and denotational equivalence.",9
"Design a synthetic domain theory formulation of computability and explain how it internalizes the notion of a computable function without an explicit machine model.",9
"Formalize a categorical semantics for a dependently typed language using a locally cartesian closed category, and explain how type-dependency is modeled via a fibration.",9
"Prove the adequacy theorem relating a domain-theoretic denotational semantics to an operational semantics for a language with recursive types, using a formal logical-relations argument.",10
"Design a categorical semantics for quantum computation using a dagger-compact category and explain how it captures both unitary evolution and measurement within a single compositional framework.",10
"Design a continuous batching strategy for an LLM inference server that interleaves requests with different sequence lengths without stalling on the longest request in a batch.",7
"Explain how paged attention manages the KV cache as fixed-size blocks to eliminate memory fragmentation, and describe how it enables efficient prefix sharing across requests.",7
"Design a speculative decoding scheme using a smaller draft model to propose tokens verified by a larger target model, and derive the expected speedup as a function of the draft model's acceptance rate.",7
"Explain how tensor parallelism's communication pattern differs at inference time versus training time for a transformer, and identify why inference is more latency-sensitive to the all-reduce step.",7
"Design a request-scheduling policy for an LLM serving system that balances time-to-first-token against total throughput under a mixed workload of short and long prompts.",7
"Explain how quantizing a model's KV cache to lower precision affects attention-score accuracy, and describe a mitigation that preserves accuracy for the most sensitive attention heads.",7
"Design a disaggregated prefill-decode serving architecture that separates the compute-bound prefill phase from the memory-bound decode phase across different hardware pools.",7
"Explain how a prompt-caching system reuses a previously computed KV cache for a shared prompt prefix across multiple requests, and identify the eviction-policy trade-off under limited cache capacity.",7
"Design a multi-tier KV-cache offloading strategy that spills cold cache blocks from GPU memory to CPU memory or disk, and derive the latency penalty of a cache-miss-triggered reload.",8
"Explain how a self-speculative decoding scheme uses early-exit layers of the same model as its own draft model, and derive why this avoids the memory overhead of hosting a separate draft model.",8
"Design a load-balancing strategy across a fleet of heterogeneous-GPU inference replicas that accounts for each replica's differing KV-cache capacity and compute throughput.",8
"Explain how tree-based speculative decoding verifies multiple candidate continuations in parallel using a single forward pass of the target model, and derive the expected number of accepted tokens per verification step.",8
"Design a dynamic batching-with-preemption scheduler for LLM serving that can pause a long-running decode job to admit a latency-sensitive request without losing its KV-cache state.",8
"Explain how mixture-of-experts models complicate inference-time load balancing across GPUs, and design an expert-parallel serving strategy that avoids hotspotting on popular experts.",8
"Design a cross-request KV-cache deduplication system for a multi-tenant inference service that must isolate tenant data while still sharing cache storage for identical system prompts.",8
"Design a formally analyzed queueing model for an LLM serving system that predicts p99 latency as a function of arrival rate, batch size, and KV-cache eviction policy, and derive the stability condition.",9
"Design an inference-serving system's exact-match versus approximate prefix-caching trade-off for retrieval-augmented generation workloads, and derive the cache-hit-rate model as a function of context reuse patterns.",9
"Prove a tight bound on the expected speedup achievable by speculative decoding as a function of the draft-target output-distribution divergence, using an acceptance-probability argument.",9
"Design a globally load-balanced, latency-SLA-aware multi-region LLM inference platform and prove that its routing policy achieves a provable competitive ratio against an optimal offline scheduler.",10
"Design a formally verified memory-safety guarantee for a paged-attention KV-cache allocator under adversarial request patterns designed to maximize fragmentation, and prove a bound on worst-case memory overhead.",10
"Explain how QUIC's stream-multiplexing design avoids the head-of-line blocking that plagues HTTP/2 over a single TCP connection, and describe the connection-migration mechanism that survives a client IP change.",7
"Design a BBR congestion-control implementation and explain how its bottleneck-bandwidth-and-RTT probing cycle avoids the buffer-bloat problem that loss-based algorithms like CUBIC exhibit.",7
"Explain how multipath TCP schedules segments across multiple subflows and describe the challenge of maintaining in-order delivery when subflows have divergent RTTs.",7
"Design a QUIC connection's 0-RTT handshake resumption mechanism and identify the replay-attack vulnerability it introduces that TCP's 3-way handshake doesn't have.",7
"Explain how explicit congestion notification (ECN) allows a router to signal congestion without dropping packets, and describe why this requires cooperation from both endpoints and intermediate routers.",7
"Design a QUIC implementation's packet-number-space separation across the initial, handshake, and application encryption levels, and explain why this is necessary for the protocol's security properties.",7
"Explain how a congestion-control algorithm's fairness with competing flows is affected by RTT unfairness, and describe why a naive AIMD-based algorithm favors flows with shorter RTTs.",7
"Design a QUIC-based multipath transport scheme and explain how it must adapt congestion-control state independently per path while still sharing a single connection-level flow-control window.",8
"Explain how BBRv2 addresses the fairness and loss-response shortcomings identified in the original BBR algorithm, and describe the role of its loss-rate-based cap on inflight data.",8
"Design a QUIC forward-error-correction scheme for lossy wireless links and analyze the throughput-versus-redundancy trade-off compared to relying purely on retransmission.",8
"Explain how a congestion-control algorithm designed for satellite links with high bandwidth-delay product must differ from a terrestrial-network algorithm, and identify the specific RTT-inflation challenges involved.",8
"Design a QUIC server's connection-ID rotation scheme for privacy-preserving connection migration, and explain how it prevents a network observer from correlating a client's connections across network changes.",8
"Explain how a delay-based congestion-control algorithm distinguishes queuing delay from propagation delay using RTT measurements, and identify why this distinction fails on a path with a rapidly changing bottleneck.",8
"Design a multipath congestion-control algorithm that provably doesn't take more aggregate bandwidth than a single-path flow would on the shared bottleneck link, and explain the coupled-congestion-control mechanism that enforces this.",9
"Prove a bound on the convergence time of BBR's probing cycle to the true bottleneck bandwidth under a network with a slowly time-varying available capacity.",9
"Design a formally specified proof that a specific QUIC loss-detection algorithm never falsely declares a packet lost before its retransmission timeout under bounded reordering.",9
"Design a congestion-control algorithm with a provable Nash-equilibrium fairness guarantee among competing flows sharing a bottleneck link with heterogeneous RTTs, and derive the resulting equilibrium rate allocation.",10
"Formally verify a QUIC handshake implementation's cryptographic state machine against all specified downgrade and replay attacks using a symbolic protocol-verification tool, and characterize what the proof does and doesn't cover.",10
"Explain how a superscalar out-of-order processor's reorder buffer enables precise exceptions despite instructions completing out of program order, and describe the role of the retirement stage.",7
"Design a cache-coherence protocol (MESI) state-transition diagram and explain how it handles a simultaneous read and write request to the same cache line from two different cores.",7
"Explain how a branch predictor's tournament scheme combines a local and a global history predictor, and describe the misprediction-penalty trade-off that motivates using two predictors instead of one.",7
"Design a RISC-V vector-extension (RVV) kernel for a strided memory-access pattern and explain how the vector length register enables the same binary to run efficiently across implementations with different vector-register widths.",7
"Explain how a processor's store-to-load forwarding mechanism resolves a read-after-write hazard on the same memory address without waiting for the store to retire, and identify the aliasing-detection challenge involved.",7
"Design a non-blocking cache's miss-status-holding-registers (MSHR) mechanism and explain how it enables multiple outstanding misses without stalling the pipeline.",7
"Explain how a processor's memory-consistency model (e.g. RISC-V's RVWMO) constrains instruction reordering across cores, and identify what fence instructions a programmer must insert to recover sequential-consistency-like behavior for a specific synchronization pattern.",7
"Design a directory-based cache-coherence protocol for a many-core processor and explain why it scales better than a snooping-based protocol as core count grows, quantifying the interconnect-bandwidth trade-off.",8
"Explain how a processor's register-renaming mechanism eliminates write-after-write and write-after-read hazards, and describe how the physical-register-file size limits the achievable instruction-level parallelism.",8
"Design a RISC-V custom ISA extension for a domain-specific accelerator (e.g. cryptographic instructions) and explain the encoding-space constraints imposed by the base RISC-V instruction-format design.",8
"Explain how a processor's memory-dependence predictor decides whether to speculatively execute a load ahead of an earlier store, and identify the misspeculation-recovery mechanism required when the prediction is wrong.",8
"Design a cache-coherence protocol extension that supports a non-uniform cache architecture (NUCA), and explain how it must account for variable hit latency depending on which cache bank services a request.",8
"Explain how a hardware transactional-memory implementation detects a conflicting cache-line access between two concurrent transactions using the existing coherence protocol, and describe what happens on an abort.",8
"Design a RISC-V hypervisor extension's two-level address-translation scheme for virtualized guests, and explain how it avoids a full software page-table-walk on every guest memory access.",8
"Prove that a specific cache-coherence protocol satisfies sequential consistency by showing all possible interleavings of its message orderings preserve a global total order on memory operations.",9
"Design a formally verified out-of-order processor's speculative-execution rollback mechanism and prove it never allows a mis-speculated instruction's side effects to become architecturally visible.",9
"Design a scalable cache-coherence protocol for a chiplet-based multi-die processor and analyze how die-to-die interconnect latency changes the optimal coherence-granularity trade-off versus a monolithic die.",9
"Design a formally verified memory-consistency-model checker that proves a specific out-of-order microarchitecture correctly implements its target ISA's memory model for all program behaviors, not just a sampled test suite.",10
"Prove a tight bound on the maximum achievable instruction-level parallelism extractable from a given dataflow graph under a fixed number of functional units and a bounded reorder-buffer size.",10
"Design a reference-free genome-assembly quality-assessment metric that estimates completeness using conserved single-copy ortholog gene sets, and explain its blind spots for highly repetitive genomes.",7
"Explain how a read-mapping algorithm's seed-and-extend strategy uses minimizers to reduce the index size while preserving sensitivity for approximate matches.",7
"Design a copy-number-variation detection pipeline from whole-genome sequencing read-depth data, and explain how GC-content bias must be corrected before segmentation.",7
"Explain how an ancestral-sequence-reconstruction algorithm infers internal-node sequences on a phylogenetic tree using maximum likelihood, and identify the assumptions that make it consistent.",7
"Design a robotic arm's impedance-control law for compliant peg-in-hole insertion under position uncertainty, and derive the stiffness parameters that balance insertion speed against contact-force safety.",7
"Explain how an occupancy-grid-based SLAM system updates cell probabilities using a log-odds representation, and describe why this avoids numerical issues from repeated Bayesian updates.",7
"Design a drone swarm's decentralized formation-control law using only relative position measurements to neighbors, and explain how it avoids collisions without a shared global reference frame.",7
"Design a real-time hair or fur-rendering technique using shell-and-fin geometry, and explain the aliasing artifacts this approximation introduces compared to strand-based rendering.",7
"Explain how an image-based lighting pipeline precomputes a diffuse irradiance map from an environment map using spherical-harmonic projection, and derive the number of coefficients needed for a given angular accuracy.",7
"Design a texture-synthesis algorithm that generates a seamless tileable texture from a non-tileable input sample, and explain how it handles boundary-matching without visible seams.",7
"Explain how an operational semantics for a language with algebraic effects and handlers models effect propagation through nested handler scopes, and describe how it differs from exception semantics.",7
"Design a type-and-effect system that statically tracks which region of memory a computation may access, and explain what soundness property it must guarantee relative to the underlying operational semantics.",7
"Design an LLM inference server's prefix-caching radix-tree data structure for sharing common prompt prefixes across many concurrent requests, and analyze its lookup cost as the prefix pool grows.",7
"Explain how model parallelism's pipeline-bubble overhead at inference time differs from training time due to the lack of a backward pass, and design a micro-batching strategy that minimizes decode-phase bubbles.",7
"Design an inference-time batching strategy for a mixture-of-experts model that groups requests by which experts they'll activate, and explain the load-imbalance risk this introduces.",7
"Explain how QUIC's stream-level flow control operates independently from connection-level flow control, and describe a scenario where a single stalled stream would block others under HTTP/2 but not under QUIC.",7
"Design a congestion-control algorithm's slow-start-exit heuristic that avoids overshooting the bottleneck bandwidth on a high-bandwidth-delay-product path, contrasting with standard slow start's doubling behavior.",7
"Explain how a processor's load-store queue enforces memory ordering between speculatively executed loads and stores, and describe the squash mechanism triggered by a memory-order violation.",7
"Design a translation-lookaside-buffer (TLB) shootdown protocol for a multi-core processor and explain why it requires an inter-processor interrupt rather than relying solely on cache-coherence messages.",7
"Explain how a RISC-V compressed-instruction (RVC) extension achieves code-density improvements without changing the underlying instruction semantics, and describe the encoding constraints this imposes.",7
"Design a genome-assembly polishing step that uses raw-signal (squiggle) data from nanopore sequencing rather than base-called sequence, and explain why this can correct errors that base-level polishing misses.",7
"Explain how a robot's sensor-fusion pipeline handles asynchronous, differently-rated sensor streams (camera, lidar, IMU) using an information-filter formulation, and describe the advantage over a standard Kalman filter for multi-rate fusion.",7
"Design a screen-space reflections rendering technique and explain the specific failure cases (off-screen or occluded geometry) that require a fallback to a precomputed reflection probe.",7
"Design a denotational semantics for a language with non-deterministic choice and demonic/angelic interpretation, and explain how the choice of powerdomain changes which program refinements are valid.",7
"Explain how a multipath TCP scheduler's redundant-transmission mode trades off bandwidth efficiency for latency reduction on lossy or highly variable paths.",8
"Design a hardware prefetcher that detects a strided access pattern across cache-line misses and issues speculative prefetch requests, and analyze the cache-pollution risk under an irregular workload.",8
"Explain how a variant-annotation pipeline predicts the functional impact of a coding mutation using a codon-substitution model, and identify why this differs fundamentally from predicting impact on protein structure.",8
"Design a robotic exploration algorithm using a next-best-view formulation that maximizes expected information gain about an unmapped environment, and derive the information-theoretic objective it optimizes.",8
"Explain how a differentiable volumetric renderer's stratified sampling along a ray reduces aliasing compared to uniform sampling, and describe the trade-off with a hierarchical importance-sampling network.",8
"Design a linear-type-based operational semantics that statically guarantees a resource (e.g. a file handle) is used exactly once, and explain what preservation lemma must hold for this guarantee to be sound.",8
"Design a continuous-batching LLM server's admission-control policy that rejects requests likely to violate an SLA rather than accepting and later preempting them, and derive the prediction signal it should use.",8
"Explain how a QUIC implementation's amplification-attack defense limits server response size before address validation, and describe the trade-off this creates for 0-RTT connection setup latency.",8
"Design a cache-coherence protocol's silent-eviction optimization for clean cache lines and explain why it requires the directory to still track sharers even when no data is transferred.",8
"Design a genome-assembly graph simplification algorithm (bubble popping and tip trimming) and explain how aggressive simplification trades assembly contiguity against the risk of collapsing true structural variation.",8
"Design a robot learning-based grasp-detection pipeline that generalizes across novel object geometries using a learned grasp-quality network, and explain the sim-to-real gap this introduces relative to an analytic grasp-planning approach.",8
"Explain how a real-time path-tracer's reservoir-based spatiotemporal resampling (ReSTIR) reuses light samples across pixels and frames, and derive the bias-correction weight needed to keep the estimator unbiased.",8
"Design a coeffect-based type system that tracks how many times a variable is used in a linear-logic-inspired language, and explain how it generalizes simple linear typing to graded modalities.",8
"Design a KV-cache-aware request-routing layer for a multi-replica LLM-serving cluster that routes a request to the replica already holding its longest cached prefix, and analyze the routing-versus-load trade-off.",8
"Design a multipath QUIC congestion-control scheme's path-quality estimation mechanism and explain how it decides when to fail over from a degraded path without prematurely abandoning a temporarily congested one.",9
"Design a formally verified out-of-order load-store-queue implementation and prove it never permits a load to observe a value that violates the target ISA's memory-consistency model.",9
"Design a joint structural-variant and copy-number inference algorithm that models both signal types in a unified probabilistic framework, and explain the identifiability challenge when both signals partially explain the same genomic region.",9
"Design a contact-rich robotic manipulation policy using a learned dynamics model within a model-based reinforcement-learning loop, and derive the sample-complexity trade-off versus a model-free approach for this task class.",9
"Design a real-time neural-radiance-field rendering pipeline using a baked, factorized feature-grid representation, and derive the memory-versus-rendering-speed trade-off relative to the original MLP-based NeRF formulation.",9
"Prove a soundness theorem for a dependent effect system that tracks both the type and the possible side effects of an expression, using a logical-relations argument over a step-indexed model.",9
"Formalize and prove correctness of a genome-scaffolding algorithm's contig-ordering step as an approximate solution to a variant of the traveling-salesman problem constrained by physical contact-frequency data, and derive its approximation guarantee.",10
"Design a formally verified robotic motion-planning system that provably guarantees collision-avoidance safety under bounded sensor and actuation uncertainty, for an arbitrary number of dynamic obstacles.",10
"Design a globally optimal, differentiable neural-rendering pipeline that jointly solves for camera poses, scene geometry, and appearance from unposed video, and formalize the conditions under which the joint optimization is guaranteed to converge to the true scene.",10
"Design a fully formally verified network-stack implementation proving that a specific congestion-control algorithm never exceeds a proven fair-share bandwidth bound under an arbitrary adversarial traffic pattern sharing the same bottleneck.",10
"Design a formally verified RISC-V out-of-order core's speculative-load-store-forwarding logic and prove it satisfies the target ISA's memory-consistency model under all possible speculative-execution interleavings, including transient side-channel considerations.",10
"Design a haplotype-resolved metagenomic assembly pipeline that separates closely related bacterial strains sharing over 99% sequence identity, and explain why standard de Bruijn graph assembly fails to resolve them.",8
"Explain how a robot's whole-body model-predictive controller handles a sudden loss of a contact point (e.g. foot slip) by replanning within a single control cycle, and describe the constraint-reformulation this requires.",8
"Design a differentiable rendering pipeline's material-decomposition step that separates diffuse albedo from specular highlights under unknown, spatially-varying illumination.",8
"Explain how a graded modal type system's semantics assigns usage bounds to variables using a semiring structure, and describe what algebraic properties the semiring must satisfy for the type system to be sound.",8
"Design a speculative-decoding pipeline's rollback mechanism for the KV cache when a speculated token is rejected, and analyze the memory-management overhead this introduces compared to standard autoregressive decoding.",8
"Design a de novo protein-design pipeline that inverts a structure-prediction network to generate a sequence likely to fold into a target backbone, and explain the amino-acid-sequence-space search challenge this inversion poses.",10
