"Design a leader-lease mechanism for a primary-backup system that safely bounds the time a demoted leader might still serve stale reads after losing its lease.",7
"Design a bulk-loading strategy for rebuilding a distributed index from a full data snapshot without blocking concurrent incremental updates.",7
"Implement a monotonic-stack-based algorithm for the largest rectangle in a histogram problem and prove its linear-time correctness.",7
"Design an algorithm for computing the median of a data stream using two heaps and analyze its amortized insertion cost.",7
"Design a rate-limited multi-tenant job queue's fair-share scheduling algorithm using a deficit round-robin approach, and derive its fairness bound.",7
"Design a circuit-breaker library's half-open state transition logic and explain how it avoids reopening the circuit on a single probe failure.",7
"Explain how a WASM module's memory64 proposal changes the linear-memory addressing model, and identify what existing sandboxing invariants must be re-verified.",7
"Design a CUDA kernel launch configuration selector that picks grid and block dimensions based on a target occupancy, and explain the trade-offs versus a fixed configuration.",7
"Design a checkpoint-restart mechanism for a long-running distributed training job that must resume deterministically across a heterogeneous mix of GPU generations.",7
"Formalize the proof that insertion sort is a stable sorting algorithm in a proof assistant, describing the invariant used in the loop-based induction.",7
"Explain how a GPU's L2 cache persistence hints can be used to pin frequently reused data (e.g. KV-cache) across kernel launches, and analyze the eviction-policy trade-off.",7
"Design a distributed rolling-upgrade coordinator for a stateful cluster that enforces a minimum quorum of upgraded-compatible nodes before proceeding to the next batch.",7
"Design a gang-scheduling policy for a multi-GPU cluster shared by many distributed training jobs, and explain how it avoids the deadlock that plain FIFO scheduling can cause.",8
"Design a hierarchical all-reduce topology-aware collective communication scheme for a training cluster spanning multiple network fabrics (NVLink, InfiniBand, Ethernet).",8
"Explain how a WASM engine's ahead-of-time tiering decision (interpret vs compile) affects cold-start latency for a serverless FaaS platform, and design a hybrid strategy.",8
"Design a GPU kernel autotuning system that searches tile sizes and thread-block configurations offline, and explain how it generalizes across input-shape distributions without re-tuning per shape.",8
"Formalize a machine-checked proof of the AVL tree's rebalancing invariant preservation in Coq, describing the height-difference invariant carried through rotations.",8
"Design a distributed checkpointing protocol for asynchronous SGD that captures a globally consistent snapshot without pausing all workers simultaneously (Chandy-Lamport style).",8
"Explain how a GPU's cooperative-groups API enables grid-wide synchronization within a single kernel launch, and design a kernel that uses it to implement a multi-phase reduction.",8
"Design a formally verified WASM bytecode validator and specify what invariant it must establish to guarantee the interpreter never accesses out-of-bounds memory.",9
"Prove a tight bound on the minimum number of communication rounds required for a pipeline-parallel schedule to achieve a target GPU-utilization ratio, given a fixed number of pipeline stages.",9
"Design a formally specified memory-safety proof for a WASM linear-memory bounds-check-elimination optimization, and show it preserves the trap semantics of the unoptimized code.",9
"Design a mixed data- and expert-parallel training architecture for a sparse mixture-of-experts model spanning thousands of GPUs, and derive the all-to-all communication cost as a function of expert-capacity factor.",10
"Formalize and machine-check a full compiler-correctness proof from a simply typed source language down to WebAssembly, specifying the simulation relation between source and target semantics.",10
"Prove a tight theoretical lower bound on GPU memory bandwidth required to train a transformer of a given size at a target tokens-per-second throughput, accounting for activation recomputation trade-offs.",10
"Design a formally verified distributed checkpoint-consistency proof for elastic distributed training that tolerates workers joining mid-epoch with a different data shard assignment.",10
